,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,date,won
1320,240.0,240.0,43.0,91.0,0.473,12.0,37.0,0.324,16.0,25.0,0.64,12.0,22.0,34.0,23.0,10.0,4.0,15.0,24.0,114.0,,0.559,0.538,0.407,0.275,27.3,61.1,42.5,53.5,10.1,8.7,12.8,100.0,115.5,140.9,,,11.0,21.0,1.0,5.0,9.0,0.556,3.0,6.0,1.0,3.0,5.0,8.0,7.0,4.0,3.0,4.0,3.0,27.0,1.0,1.0,1.0,0.857,1.0,28.6,100.0,62.9,41.3,11.2,9.1,66.7,41.7,146.0,152.0,HOU,114,0,1,240.0,240.0,47.0,86.0,0.547,20.0,40.0,0.5,25.0,29.0,0.862,14.0,32.0,46.0,34.0,10.0,8.0,14.0,19.0,139.0,,0.704,0.663,0.465,0.337,38.9,72.7,57.5,72.3,10.1,14.8,12.4,100.0,140.9,115.5,,,9.0,14.0,1.0,5.0,8.0,1.0,7.0,10.0,1.0,5.0,10.0,15.0,16.0,3.0,2.0,5.0,5.0,27.0,28.0,1.5,1.5,1.0,0.714,17.8,29.1,24.0,73.1,4.8,16.4,24.6,27.7,273.0,126.0,SAC,139,1,2023-01-13,False
1321,240.0,240.0,47.0,86.0,0.547,20.0,40.0,0.5,25.0,29.0,0.862,14.0,32.0,46.0,34.0,10.0,8.0,14.0,19.0,139.0,,0.704,0.663,0.465,0.337,38.9,72.7,57.5,72.3,10.1,14.8,12.4,100.0,140.9,115.5,,,9.0,14.0,1.0,5.0,8.0,1.0,7.0,10.0,1.0,5.0,10.0,15.0,16.0,3.0,2.0,5.0,5.0,27.0,28.0,1.5,1.5,1.0,0.714,17.8,29.1,24.0,73.1,4.8,16.4,24.6,27.7,273.0,126.0,SAC,139,1,0,240.0,240.0,43.0,91.0,0.473,12.0,37.0,0.324,16.0,25.0,0.64,12.0,22.0,34.0,23.0,10.0,4.0,15.0,24.0,114.0,,0.559,0.538,0.407,0.275,27.3,61.1,42.5,53.5,10.1,8.7,12.8,100.0,115.5,140.9,,,11.0,21.0,1.0,5.0,9.0,0.556,3.0,6.0,1.0,3.0,5.0,8.0,7.0,4.0,3.0,4.0,3.0,27.0,1.0,1.0,1.0,0.857,1.0,28.6,100.0,62.9,41.3,11.2,9.1,66.7,41.7,146.0,152.0,HOU,114,0,2023-01-13,True
1322,240.0,240.0,40.0,91.0,0.44,3.0,28.0,0.107,18.0,20.0,0.9,14.0,31.0,45.0,17.0,6.0,4.0,15.0,14.0,101.0,,0.506,0.456,0.308,0.22,32.6,83.8,56.3,42.5,6.3,12.1,13.1,100.0,105.6,125.5,,,6.0,19.0,1.0,1.0,9.0,0.333,7.0,7.0,1.0,4.0,8.0,10.0,4.0,2.0,1.0,4.0,3.0,20.0,10.0,1.0,1.0,1.0,1.0,16.2,60.7,35.1,28.0,4.7,13.5,50.0,29.8,154.0,131.0,HOU,101,0,1,240.0,240.0,45.0,85.0,0.529,25.0,52.0,0.481,5.0,10.0,0.5,6.0,29.0,35.0,34.0,8.0,5.0,13.0,24.0,120.0,,0.671,0.676,0.612,0.118,16.2,67.4,43.8,75.6,8.4,7.9,12.7,100.0,125.5,105.6,,,14.0,21.0,1.0,8.0,17.0,1.0,3.0,5.0,0.667,2.0,12.0,12.0,10.0,2.0,1.0,4.0,5.0,36.0,34.0,1.1,1.1,1.0,1.25,12.4,49.2,26.5,100.0,4.9,4.4,28.6,35.7,218.0,115.0,GSW,120,1,2022-12-03,False
1323,240.0,240.0,45.0,85.0,0.529,25.0,52.0,0.481,5.0,10.0,0.5,6.0,29.0,35.0,34.0,8.0,5.0,13.0,24.0,120.0,,0.671,0.676,0.612,0.118,16.2,67.4,43.8,75.6,8.4,7.9,12.7,100.0,125.5,105.6,,,14.0,21.0,1.0,8.0,17.0,1.0,3.0,5.0,0.667,2.0,12.0,12.0,10.0,2.0,1.0,4.0,5.0,36.0,34.0,1.1,1.1,1.0,1.25,12.4,49.2,26.5,100.0,4.9,4.4,28.6,35.7,218.0,115.0,GSW,120,1,0,240.0,240.0,40.0,91.0,0.44,3.0,28.0,0.107,18.0,20.0,0.9,14.0,31.0,45.0,17.0,6.0,4.0,15.0,14.0,101.0,,0.506,0.456,0.308,0.22,32.6,83.8,56.3,42.5,6.3,12.1,13.1,100.0,105.6,125.5,,,6.0,19.0,1.0,1.0,9.0,0.333,7.0,7.0,1.0,4.0,8.0,10.0,4.0,2.0,1.0,4.0,3.0,20.0,10.0,1.0,1.0,1.0,1.0,16.2,60.7,35.1,28.0,4.7,13.5,50.0,29.8,154.0,131.0,HOU,101,0,2022-12-03,True
1324,240.0,240.0,38.0,75.0,0.507,10.0,27.0,0.37,17.0,22.0,0.773,3.0,25.0,28.0,26.0,9.0,1.0,17.0,23.0,103.0,,0.608,0.573,0.36,0.293,9.1,65.8,39.4,68.4,9.5,1.9,16.7,100.0,108.2,118.7,,,8.0,20.0,0.778,3.0,9.0,1.0,7.0,9.0,1.0,2.0,11.0,13.0,5.0,4.0,1.0,4.0,4.0,25.0,8.0,0.849,0.833,1.0,2.0,8.3,39.7,25.1,31.3,7.1,2.6,42.9,36.6,152.0,128.0,NOP,103,0,1,240.0,240.0,39.0,80.0,0.488,9.0,28.0,0.321,26.0,33.0,0.788,13.0,30.0,43.0,22.0,5.0,4.0,15.0,19.0,113.0,,0.598,0.544,0.35,0.413,34.2,90.9,60.6,56.4,5.3,8.3,13.7,100.0,118.7,108.2,,,9.0,22.0,0.8,5.0,10.0,0.5,7.0,7.0,1.0,7.0,7.0,11.0,11.0,2.0,1.0,4.0,4.0,30.0,16.0,0.82,0.8,0.667,2.0,23.9,56.1,34.7,46.1,3.5,5.1,27.9,29.4,174.0,113.0,CLE,113,1,2023-01-16,False
1325,240.0,240.0,39.0,80.0,0.488,9.0,28.0,0.321,26.0,33.0,0.788,13.0,30.0,43.0,22.0,5.0,4.0,15.0,19.0,113.0,,0.598,0.544,0.35,0.413,34.2,90.9,60.6,56.4,5.3,8.3,13.7,100.0,118.7,108.2,,,9.0,22.0,0.8,5.0,10.0,0.5,7.0,7.0,1.0,7.0,7.0,11.0,11.0,2.0,1.0,4.0,4.0,30.0,16.0,0.82,0.8,0.667,2.0,23.9,56.1,34.7,46.1,3.5,5.1,27.9,29.4,174.0,113.0,CLE,113,1,0,240.0,240.0,38.0,75.0,0.507,10.0,27.0,0.37,17.0,22.0,0.773,3.0,25.0,28.0,26.0,9.0,1.0,17.0,23.0,103.0,,0.608,0.573,0.36,0.293,9.1,65.8,39.4,68.4,9.5,1.9,16.7,100.0,108.2,118.7,,,8.0,20.0,0.778,3.0,9.0,1.0,7.0,9.0,1.0,2.0,11.0,13.0,5.0,4.0,1.0,4.0,4.0,25.0,8.0,0.849,0.833,1.0,2.0,8.3,39.7,25.1,31.3,7.1,2.6,42.9,36.6,152.0,128.0,NOP,103,0,2023-01-16,True
1326,240.0,240.0,41.0,96.0,0.427,15.0,40.0,0.375,13.0,18.0,0.722,13.0,35.0,48.0,24.0,3.0,8.0,9.0,15.0,110.0,,0.529,0.505,0.417,0.188,25.5,72.9,48.5,58.5,3.1,12.1,8.0,100.0,113.0,124.3,,,9.0,21.0,1.0,3.0,10.0,0.75,6.0,7.0,0.857,4.0,10.0,14.0,6.0,1.0,2.0,3.0,4.0,23.0,17.0,0.868,1.0,0.667,1.0,15.5,33.0,24.0,27.9,4.1,12.0,25.0,29.7,184.0,132.0,DEN,110,0,1,240.0,240.0,46.0,96.0,0.479,13.0,30.0,0.433,16.0,20.0,0.8,13.0,38.0,51.0,24.0,5.0,5.0,8.0,17.0,121.0,,0.577,0.547,0.313,0.208,27.1,74.5,51.5,52.2,5.1,8.9,7.1,100.0,124.3,113.0,,,10.0,22.0,0.556,3.0,5.0,1.0,4.0,5.0,1.0,6.0,9.0,15.0,8.0,1.0,2.0,3.0,3.0,26.0,18.0,0.75,0.75,0.8,0.5,16.3,23.0,19.8,34.4,1.9,38.7,17.9,33.4,150.0,123.0,LAL,121,1,2022-10-30,False
1327,240.0,240.0,46.0,96.0,0.479,13.0,30.0,0.433,16.0,20.0,0.8,13.0,38.0,51.0,24.0,5.0,5.0,8.0,17.0,121.0,,0.577,0.547,0.313,0.208,27.1,74.5,51.5,52.2,5.1,8.9,7.1,100.0,124.3,113.0,,,10.0,22.0,0.556,3.0,5.0,1.0,4.0,5.0,1.0,6.0,9.0,15.0,8.0,1.0,2.0,3.0,3.0,26.0,18.0,0.75,0.75,0.8,0.5,16.3,23.0,19.8,34.4,1.9,38.7,17.9,33.4,150.0,123.0,LAL,121,1,0,240.0,240.0,41.0,96.0,0.427,15.0,40.0,0.375,13.0,18.0,0.722,13.0,35.0,48.0,24.0,3.0,8.0,9.0,15.0,110.0,,0.529,0.505,0.417,0.188,25.5,72.9,48.5,58.5,3.1,12.1,8.0,100.0,113.0,124.3,,,9.0,21.0,1.0,3.0,10.0,0.75,6.0,7.0,0.857,4.0,10.0,14.0,6.0,1.0,2.0,3.0,4.0,23.0,17.0,0.868,1.0,0.667,1.0,15.5,33.0,24.0,27.9,4.1,12.0,25.0,29.7,184.0,132.0,DEN,110,0,2022-10-30,True
1328,240.0,240.0,38.0,79.0,0.481,7.0,24.0,0.292,27.0,36.0,0.75,11.0,35.0,46.0,21.0,6.0,2.0,20.0,18.0,110.0,,0.58,0.525,0.304,0.456,26.8,76.1,52.9,55.3,5.9,3.3,17.4,100.0,108.9,125.8,,,7.0,14.0,0.875,2.0,5.0,0.5,8.0,10.0,1.0,4.0,7.0,10.0,7.0,2.0,1.0,6.0,4.0,23.0,1.0,0.751,0.875,0.625,1.0,18.4,38.2,22.2,34.2,4.9,3.6,41.0,31.0,160.0,131.0,WAS,110,0,1,240.0,240.0,50.0,98.0,0.51,17.0,37.0,0.459,10.0,14.0,0.714,11.0,30.0,41.0,30.0,9.0,6.0,9.0,26.0,127.0,,0.61,0.597,0.378,0.143,23.9,73.2,47.1,60.0,8.9,10.9,8.0,100.0,125.8,108.9,,,12.0,23.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,2.0,6.0,8.0,9.0,2.0,2.0,3.0,6.0,30.0,25.0,1.5,1.5,1.0,0.667,9.3,100.0,55.2,30.4,3.9,7.2,100.0,42.4,300.0,118.0,OKC,127,1,2023-01-06,False
1329,240.0,240.0,50.0,98.0,0.51,17.0,37.0,0.459,10.0,14.0,0.714,11.0,30.0,41.0,30.0,9.0,6.0,9.0,26.0,127.0,,0.61,0.597,0.378,0.143,23.9,73.2,47.1,60.0,8.9,10.9,8.0,100.0,125.8,108.9,,,12.0,23.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,2.0,6.0,8.0,9.0,2.0,2.0,3.0,6.0,30.0,25.0,1.5,1.5,1.0,0.667,9.3,100.0,55.2,30.4,3.9,7.2,100.0,42.4,300.0,118.0,OKC,127,1,0,240.0,240.0,38.0,79.0,0.481,7.0,24.0,0.292,27.0,36.0,0.75,11.0,35.0,46.0,21.0,6.0,2.0,20.0,18.0,110.0,,0.58,0.525,0.304,0.456,26.8,76.1,52.9,55.3,5.9,3.3,17.4,100.0,108.9,125.8,,,7.0,14.0,0.875,2.0,5.0,0.5,8.0,10.0,1.0,4.0,7.0,10.0,7.0,2.0,1.0,6.0,4.0,23.0,1.0,0.751,0.875,0.625,1.0,18.4,38.2,22.2,34.2,4.9,3.6,41.0,31.0,160.0,131.0,WAS,110,0,2023-01-06,True
1330,240.0,240.0,37.0,100.0,0.37,18.0,48.0,0.375,10.0,12.0,0.833,14.0,31.0,45.0,26.0,5.0,7.0,10.0,24.0,102.0,,0.484,0.46,0.48,0.12,23.3,68.9,42.9,70.3,5.1,10.6,8.7,100.0,104.2,122.6,,,8.0,23.0,0.667,4.0,8.0,1.0,6.0,6.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,5.0,26.0,5.0,1.0,1.0,1.0,0.5,44.0,39.1,33.6,62.5,4.0,12.0,33.3,30.6,167.0,131.0,BOS,102,0,1,240.0,240.0,42.0,87.0,0.483,10.0,21.0,0.476,26.0,29.0,0.897,14.0,46.0,60.0,29.0,4.0,6.0,13.0,18.0,120.0,,0.601,0.54,0.241,0.333,31.1,76.7,57.1,69.0,4.1,11.5,11.5,100.0,122.6,104.2,,,10.0,19.0,1.0,4.0,5.0,1.0,6.0,7.0,1.0,10.0,13.0,23.0,6.0,1.0,2.0,3.0,3.0,25.0,29.0,1.5,1.5,1.0,1.5,34.8,100.0,100.0,48.6,3.0,11.1,41.0,32.3,300.0,115.0,CHI,120,1,2022-10-24,False
1331,240.0,240.0,42.0,87.0,0.483,10.0,21.0,0.476,26.0,29.0,0.897,14.0,46.0,60.0,29.0,4.0,6.0,13.0,18.0,120.0,,0.601,0.54,0.241,0.333,31.1,76.7,57.1,69.0,4.1,11.5,11.5,100.0,122.6,104.2,,,10.0,19.0,1.0,4.0,5.0,1.0,6.0,7.0,1.0,10.0,13.0,23.0,6.0,1.0,2.0,3.0,3.0,25.0,29.0,1.5,1.5,1.0,1.5,34.8,100.0,100.0,48.6,3.0,11.1,41.0,32.3,300.0,115.0,CHI,120,1,0,240.0,240.0,37.0,100.0,0.37,18.0,48.0,0.375,10.0,12.0,0.833,14.0,31.0,45.0,26.0,5.0,7.0,10.0,24.0,102.0,,0.484,0.46,0.48,0.12,23.3,68.9,42.9,70.3,5.1,10.6,8.7,100.0,104.2,122.6,,,8.0,23.0,0.667,4.0,8.0,1.0,6.0,6.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,5.0,26.0,5.0,1.0,1.0,1.0,0.5,44.0,39.1,33.6,62.5,4.0,12.0,33.3,30.6,167.0,131.0,BOS,102,0,2022-10-24,True
1332,240.0,240.0,38.0,97.0,0.392,11.0,34.0,0.324,12.0,16.0,0.75,15.0,36.0,51.0,21.0,9.0,5.0,19.0,21.0,99.0,,0.476,0.448,0.351,0.165,26.3,83.7,51.0,55.3,8.6,10.4,15.4,100.0,94.4,102.0,,,10.0,24.0,1.0,3.0,9.0,1.0,4.0,4.0,1.0,7.0,7.0,14.0,4.0,3.0,2.0,6.0,6.0,26.0,5.0,1.0,1.0,0.714,0.4,15.9,41.8,21.0,29.4,4.2,5.4,50.0,28.1,123.0,109.0,DEN,99,0,1,240.0,240.0,37.0,78.0,0.474,13.0,30.0,0.433,20.0,28.0,0.714,7.0,42.0,49.0,16.0,11.0,7.0,22.0,15.0,107.0,,0.592,0.558,0.385,0.359,16.3,73.7,49.0,43.2,10.5,11.1,19.6,100.0,102.0,94.4,,,9.0,20.0,1.0,5.0,6.0,0.833,15.0,22.0,1.0,3.0,11.0,14.0,4.0,3.0,4.0,9.0,4.0,33.0,14.0,1.188,1.188,1.0,1.467,10.9,30.1,21.8,35.3,4.9,9.5,66.7,46.7,212.0,104.0,MIL,107,1,2023-01-25,False
1333,240.0,240.0,37.0,78.0,0.474,13.0,30.0,0.433,20.0,28.0,0.714,7.0,42.0,49.0,16.0,11.0,7.0,22.0,15.0,107.0,,0.592,0.558,0.385,0.359,16.3,73.7,49.0,43.2,10.5,11.1,19.6,100.0,102.0,94.4,,,9.0,20.0,1.0,5.0,6.0,0.833,15.0,22.0,1.0,3.0,11.0,14.0,4.0,3.0,4.0,9.0,4.0,33.0,14.0,1.188,1.188,1.0,1.467,10.9,30.1,21.8,35.3,4.9,9.5,66.7,46.7,212.0,104.0,MIL,107,1,0,240.0,240.0,38.0,97.0,0.392,11.0,34.0,0.324,12.0,16.0,0.75,15.0,36.0,51.0,21.0,9.0,5.0,19.0,21.0,99.0,,0.476,0.448,0.351,0.165,26.3,83.7,51.0,55.3,8.6,10.4,15.4,100.0,94.4,102.0,,,10.0,24.0,1.0,3.0,9.0,1.0,4.0,4.0,1.0,7.0,7.0,14.0,4.0,3.0,2.0,6.0,6.0,26.0,5.0,1.0,1.0,0.714,0.4,15.9,41.8,21.0,29.4,4.2,5.4,50.0,28.1,123.0,109.0,DEN,99,0,2023-01-25,True
1334,240.0,240.0,37.0,92.0,0.402,17.0,44.0,0.386,23.0,32.0,0.719,15.0,35.0,50.0,19.0,13.0,2.0,10.0,13.0,114.0,,0.537,0.495,0.478,0.348,28.8,94.6,56.2,51.4,13.3,4.3,8.6,100.0,116.5,93.0,,,9.0,20.0,1.0,6.0,9.0,0.667,6.0,11.0,1.0,6.0,10.0,12.0,6.0,3.0,1.0,3.0,2.0,27.0,28.0,1.0,1.0,1.0,0.667,40.6,100.0,43.4,34.9,16.5,3.7,25.0,47.0,210.0,101.0,NYK,114,0,1,240.0,240.0,36.0,77.0,0.468,12.0,30.0,0.4,7.0,8.0,0.875,2.0,37.0,39.0,26.0,3.0,2.0,20.0,25.0,91.0,,0.565,0.545,0.39,0.104,5.4,71.2,43.8,72.2,3.1,4.2,19.9,100.0,93.0,116.5,,,7.0,14.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,7.0,8.0,4.0,1.0,1.0,5.0,4.0,17.0,11.0,1.0,1.0,0.714,0.5,7.1,62.0,36.2,33.3,5.4,11.0,100.0,29.3,200.0,125.0,CHI,91,1,2022-12-16,True
1335,240.0,240.0,36.0,77.0,0.468,12.0,30.0,0.4,7.0,8.0,0.875,2.0,37.0,39.0,26.0,3.0,2.0,20.0,25.0,91.0,,0.565,0.545,0.39,0.104,5.4,71.2,43.8,72.2,3.1,4.2,19.9,100.0,93.0,116.5,,,7.0,14.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,7.0,8.0,4.0,1.0,1.0,5.0,4.0,17.0,11.0,1.0,1.0,0.714,0.5,7.1,62.0,36.2,33.3,5.4,11.0,100.0,29.3,200.0,125.0,CHI,91,1,0,240.0,240.0,37.0,92.0,0.402,17.0,44.0,0.386,23.0,32.0,0.719,15.0,35.0,50.0,19.0,13.0,2.0,10.0,13.0,114.0,,0.537,0.495,0.478,0.348,28.8,94.6,56.2,51.4,13.3,4.3,8.6,100.0,116.5,93.0,,,9.0,20.0,1.0,6.0,9.0,0.667,6.0,11.0,1.0,6.0,10.0,12.0,6.0,3.0,1.0,3.0,2.0,27.0,28.0,1.0,1.0,1.0,0.667,40.6,100.0,43.4,34.9,16.5,3.7,25.0,47.0,210.0,101.0,NYK,114,0,2022-12-16,False
1336,240.0,240.0,38.0,89.0,0.427,11.0,28.0,0.393,26.0,31.0,0.839,9.0,25.0,34.0,18.0,7.0,3.0,8.0,25.0,113.0,,0.55,0.489,0.315,0.348,19.6,80.6,44.2,47.4,7.0,6.7,7.2,100.0,113.4,119.4,,,13.0,22.0,0.591,5.0,11.0,0.625,8.0,8.0,1.0,2.0,6.0,7.0,6.0,2.0,2.0,3.0,6.0,34.0,11.0,0.715,0.705,0.733,1.0,22.5,33.4,26.9,23.6,3.7,5.7,14.8,33.3,130.0,126.0,MIA,113,0,1,240.0,240.0,42.0,76.0,0.553,14.0,31.0,0.452,21.0,29.0,0.724,6.0,37.0,43.0,27.0,1.0,6.0,20.0,29.0,119.0,,0.67,0.645,0.408,0.382,19.4,80.4,55.8,64.3,1.0,9.8,18.4,100.0,119.4,113.4,,,8.0,17.0,0.889,7.0,8.0,0.875,5.0,6.0,1.0,2.0,11.0,13.0,7.0,1.0,2.0,5.0,6.0,27.0,12.0,0.99,1.045,1.0,0.571,13.6,33.1,22.4,27.5,2.6,4.4,62.1,27.0,197.0,120.0,SAC,119,1,2022-10-29,False
1337,240.0,240.0,42.0,76.0,0.553,14.0,31.0,0.452,21.0,29.0,0.724,6.0,37.0,43.0,27.0,1.0,6.0,20.0,29.0,119.0,,0.67,0.645,0.408,0.382,19.4,80.4,55.8,64.3,1.0,9.8,18.4,100.0,119.4,113.4,,,8.0,17.0,0.889,7.0,8.0,0.875,5.0,6.0,1.0,2.0,11.0,13.0,7.0,1.0,2.0,5.0,6.0,27.0,12.0,0.99,1.045,1.0,0.571,13.6,33.1,22.4,27.5,2.6,4.4,62.1,27.0,197.0,120.0,SAC,119,1,0,240.0,240.0,38.0,89.0,0.427,11.0,28.0,0.393,26.0,31.0,0.839,9.0,25.0,34.0,18.0,7.0,3.0,8.0,25.0,113.0,,0.55,0.489,0.315,0.348,19.6,80.6,44.2,47.4,7.0,6.7,7.2,100.0,113.4,119.4,,,13.0,22.0,0.591,5.0,11.0,0.625,8.0,8.0,1.0,2.0,6.0,7.0,6.0,2.0,2.0,3.0,6.0,34.0,11.0,0.715,0.705,0.733,1.0,22.5,33.4,26.9,23.6,3.7,5.7,14.8,33.3,130.0,126.0,MIA,113,0,2022-10-29,True
1338,240.0,240.0,51.0,81.0,0.63,15.0,28.0,0.536,14.0,20.0,0.7,11.0,21.0,32.0,31.0,4.0,2.0,9.0,13.0,131.0,,0.729,0.722,0.346,0.247,33.3,63.6,48.5,60.8,4.6,3.2,9.1,100.0,151.3,145.6,,,13.0,18.0,0.833,4.0,6.0,0.8,6.0,6.0,1.0,8.0,8.0,16.0,12.0,2.0,1.0,3.0,3.0,36.0,17.0,1.019,1.0,1.0,0.364,32.7,42.3,32.7,45.1,2.9,3.4,25.0,33.6,171.0,152.0,LAC,131,0,1,240.0,240.0,51.0,89.0,0.573,14.0,26.0,0.538,10.0,14.0,0.714,12.0,22.0,34.0,34.0,3.0,1.0,6.0,15.0,126.0,,0.662,0.652,0.292,0.157,36.4,66.7,51.5,66.7,3.5,1.9,5.9,100.0,145.6,151.3,,,9.0,16.0,0.778,3.0,7.0,1.0,2.0,3.0,1.0,4.0,5.0,6.0,8.0,1.0,1.0,1.0,4.0,23.0,7.0,0.86,0.833,0.5,0.333,18.4,30.6,18.4,28.2,2.5,3.4,16.7,26.3,186.0,155.0,SAS,126,1,2023-01-20,True
1339,240.0,240.0,51.0,89.0,0.573,14.0,26.0,0.538,10.0,14.0,0.714,12.0,22.0,34.0,34.0,3.0,1.0,6.0,15.0,126.0,,0.662,0.652,0.292,0.157,36.4,66.7,51.5,66.7,3.5,1.9,5.9,100.0,145.6,151.3,,,9.0,16.0,0.778,3.0,7.0,1.0,2.0,3.0,1.0,4.0,5.0,6.0,8.0,1.0,1.0,1.0,4.0,23.0,7.0,0.86,0.833,0.5,0.333,18.4,30.6,18.4,28.2,2.5,3.4,16.7,26.3,186.0,155.0,SAS,126,1,0,240.0,240.0,51.0,81.0,0.63,15.0,28.0,0.536,14.0,20.0,0.7,11.0,21.0,32.0,31.0,4.0,2.0,9.0,13.0,131.0,,0.729,0.722,0.346,0.247,33.3,63.6,48.5,60.8,4.6,3.2,9.1,100.0,151.3,145.6,,,13.0,18.0,0.833,4.0,6.0,0.8,6.0,6.0,1.0,8.0,8.0,16.0,12.0,2.0,1.0,3.0,3.0,36.0,17.0,1.019,1.0,1.0,0.364,32.7,42.3,32.7,45.1,2.9,3.4,25.0,33.6,171.0,152.0,LAC,131,0,2023-01-20,False
1340,240.0,240.0,48.0,80.0,0.6,13.0,27.0,0.481,17.0,21.0,0.81,5.0,31.0,36.0,33.0,11.0,3.0,16.0,17.0,126.0,,0.706,0.681,0.338,0.263,15.2,79.5,50.0,68.8,11.1,5.1,15.2,100.0,127.5,104.2,,,11.0,18.0,1.0,6.0,9.0,1.0,4.0,6.0,1.0,1.0,10.0,11.0,14.0,3.0,1.0,6.0,3.0,31.0,29.0,1.5,1.5,1.0,1.0,42.6,39.1,23.3,59.3,5.3,4.8,45.0,32.7,300.0,113.0,DEN,126,0,1,240.0,240.0,40.0,81.0,0.494,6.0,22.0,0.273,17.0,21.0,0.81,8.0,28.0,36.0,24.0,9.0,4.0,18.0,19.0,103.0,,0.571,0.531,0.272,0.259,20.5,84.8,50.0,60.0,9.1,7.5,16.6,100.0,104.2,127.5,,,8.0,15.0,0.667,2.0,6.0,1.0,4.0,6.0,1.0,4.0,7.0,11.0,6.0,3.0,2.0,3.0,3.0,21.0,9.0,1.136,0.778,1.0,0.667,22.9,47.3,34.1,55.0,6.9,6.0,75.0,38.9,250.0,134.0,CHI,103,1,2022-11-13,True
1341,240.0,240.0,40.0,81.0,0.494,6.0,22.0,0.273,17.0,21.0,0.81,8.0,28.0,36.0,24.0,9.0,4.0,18.0,19.0,103.0,,0.571,0.531,0.272,0.259,20.5,84.8,50.0,60.0,9.1,7.5,16.6,100.0,104.2,127.5,,,8.0,15.0,0.667,2.0,6.0,1.0,4.0,6.0,1.0,4.0,7.0,11.0,6.0,3.0,2.0,3.0,3.0,21.0,9.0,1.136,0.778,1.0,0.667,22.9,47.3,34.1,55.0,6.9,6.0,75.0,38.9,250.0,134.0,CHI,103,1,0,240.0,240.0,48.0,80.0,0.6,13.0,27.0,0.481,17.0,21.0,0.81,5.0,31.0,36.0,33.0,11.0,3.0,16.0,17.0,126.0,,0.706,0.681,0.338,0.263,15.2,79.5,50.0,68.8,11.1,5.1,15.2,100.0,127.5,104.2,,,11.0,18.0,1.0,6.0,9.0,1.0,4.0,6.0,1.0,1.0,10.0,11.0,14.0,3.0,1.0,6.0,3.0,31.0,29.0,1.5,1.5,1.0,1.0,42.6,39.1,23.3,59.3,5.3,4.8,45.0,32.7,300.0,113.0,DEN,126,0,2022-11-13,False
